
transaction_amount,transaction_hour,merchant_category,country_risk,card_present,online_transaction,failed_attempts,transactions_last_hour,account_age_days,fraud
1494.88,0,Electronics,0,0,0,2,6,1465,0
3844.18,10,Entertainment,0,1,1,2,11,2799,1
3867.39,18,Travel,0,0,1,0,1,3579,0
928.94,19,Grocery,0,1,0,4,19,2770,0
4634.74,7,Restaurant,0,1,1,4,2,2296,1
24.32,19,Electronics,0,1,0,1,17,880,0
1455.01,19,Shopping,0,0,1,2,20,34,0
200.63,10,Fuel,1,0,1,3,19,654,1
967.5,6,Entertainment,0,1,0,4,1,2269,0
1980.22,19,Electronics,1,1,1,5,8,3373,1
4016.05,19,Electronics,0,0,1,5,17,1520,1
3973.39,17,Electronics,1,0,1,4,11,1797,1
1894.76,9,Grocery,1,0,0,3,6,1421,0
4129.53,8,Fuel,0,0,0,5,5,2979,0
1731.77,12,Shopping,0,1,1,2,19,1434,0
4437.5,21,Fuel,0,1,1,0,1,2339,0
659.92,15,Travel,0,0,1,5,8,3409,0
4069.2,9,Electronics,0,0,1,0,10,1778,1
4670.64,7,Electronics,1,1,0,2,19,887,1
2915.13,9,Fuel,0,0,1,1,3,3367,0
1447.81,22,Travel,1,0,0,5,5,2140,1
4279.12,3,Electronics,0,1,1,0,20,721,1
2021.38,3,Entertainment,1,1,0,2,15,2340,1
4777.53,5,Fuel,1,0,1,3,7,2263,1
2308.88,16,Travel,0,1,1,3,9,553,1
3016.03,17,Entertainment,0,0,1,5,17,3110,1
4484.33,3,Travel,1,1,1,1,7,3587,1
269.03,12,Grocery,0,0,1,4,19,110,1
4110.96,2,Electronics,1,1,1,1,12,1588,1
1678.92,17,Restaurant,1,1,1,2,10,97,1
3926.61,21,Restaurant,0,0,0,4,8,3435,0
4132.09,11,Entertainment,1,1,0,2,19,1702,1
655.4,1,Fuel,1,0,1,1,4,1128,1
464.25,3,Restaurant,0,1,1,1,8,2960,0
3222.7,13,Travel,0,0,0,3,19,1337,1
1566.53,1,Grocery,0,1,1,0,20,3356,1
1859.76,14,Grocery,1,0,0,3,2,2055,0
191.41,11,Fuel,0,1,1,1,16,1094,0
3575.55,7,Shopping,1,0,0,4,14,1217,1
3227.53,11,Fuel,1,0,0,0,4,1784,0
1919.41,6,Fuel,1,0,1,1,12,2543,1
2339.78,16,Restaurant,0,1,0,0,20,1122,0
4482.62,6,Grocery,0,0,1,5,17,2211,1
4915.83,5,Restaurant,1,1,1,4,3,1489,1
1364.64,15,Fuel,0,1,0,0,20,2190,0
2912.97,22,Shopping,1,0,0,2,2,646,1
2685.7,12,Shopping,0,1,1,2,3,623,0
2054.48,12,Shopping,1,0,0,3,7,976,1
895.85,1,Fuel,0,1,1,4,12,1721,1
1918.93,5,Grocery,1,0,1,4,1,731,1
2908.34,8,Entertainment,0,1,1,5,15,1843,1
2523.43,8,Grocery,1,1,0,1,4,2953,0
3591.44,22,Fuel,0,1,1,3,8,2247,1
757.02,12,Grocery,0,1,0,0,17,407,0
1282.37,1,Travel,0,1,0,0,9,3273,0
2498.9,1,Grocery,1,1,0,5,2,3028,1
325.3,17,Restaurant,1,1,0,5,14,213,1
3309.8,7,Electronics,1,0,0,0,6,488,0
3300.88,2,Fuel,0,1,0,2,9,2971,0
1595.66,18,Travel,1,1,0,1,3,942,0
2038.02,11,Electronics,1,0,0,1,18,3535,1
979.9,13,Electronics,0,0,1,5,10,1578,1
4081.37,5,Travel,0,0,0,2,7,667,0
3031.22,23,Grocery,0,1,1,0,9,752,1
4677.33,2,Grocery,0,1,0,2,1,922,0
254.97,1,Shopping,1,0,1,3,8,2244,1
3814.04,12,Entertainment,0,0,1,0,19,1942,1
2578.28,11,Travel,0,1,1,3,18,2821,1
1381.59,6,Grocery,1,0,0,2,7,3276,0
3437.46,8,Entertainment,1,0,1,3,13,1708,1
390.38,14,Electronics,0,1,1,0,1,859,0
1519.24,12,Fuel,0,1,0,4,13,3152,0
219.03,18,Entertainment,0,1,0,3,13,3379,0
4938.66,11,Grocery,0,0,0,2,1,2893,0
4574.75,8,Grocery,1,0,1,4,9,1933,1
1792.52,4,Shopping,0,0,1,0,17,1949,1
2853.76,14,Electronics,0,1,0,3,16,912,1
2778.31,8,Grocery,1,1,0,1,12,2352,1
3741.9,20,Travel,1,1,0,4,9,1853,1
413.12,19,Restaurant,0,1,1,3,14,2119,1
2181.46,6,Electronics,1,0,1,2,16,2513,1
3429.71,1,Entertainment,1,0,1,3,12,1300,1
403.81,23,Shopping,1,1,0,4,10,2558,1
376.56,17,Travel,1,1,0,3,9,2568,0
4345.1,23,Entertainment,1,1,1,1,13,746,1
4572.55,18,Restaurant,1,0,1,0,15,449,1
1245.64,12,Electronics,1,1,1,0,19,3402,1
229.75,16,Grocery,1,1,1,0,12,2758,1
1144.92,12,Grocery,0,1,0,4,9,578,0
145.1,14,Grocery,0,0,0,5,3,254,0
812.12,0,Entertainment,0,1,0,0,14,2621,0
463.1,9,Electronics,0,1,0,0,1,2845,0
2046.01,23,Shopping,0,1,0,1,11,1890,1
4151.87,20,Fuel,0,1,1,2,17,1319,1
4106.06,20,Travel,1,0,0,1,17,1577,1
1613.15,21,Grocery,0,0,1,3,18,1197,1
4388.54,7,Travel,1,1,0,0,18,3279,1
128.29,6,Fuel,1,0,1,3,4,1586,1
2565.99,10,Shopping,0,0,1,0,9,456,0
3086.87,11,Electronics,1,0,0,0,8,3105,0
4101.66,9,Electronics,0,0,0,4,18,1524,1
3939.06,20,Restaurant,0,0,0,4,16,2860,1
4029.99,20,Entertainment,0,1,0,3,2,823,0
94.62,5,Restaurant,0,0,1,5,5,3242,0
1246.28,12,Shopping,0,1,1,0,7,579,0
2284.19,15,Travel,1,0,1,1,14,2179,1
758.0,2,Restaurant,0,1,1,1,14,1383,1
1688.06,18,Restaurant,0,1,1,2,16,1598,0
4947.89,9,Entertainment,1,1,1,4,1,385,1
462.46,0,Shopping,0,0,1,4,19,2333,1
528.81,10,Grocery,0,0,0,3,15,3206,0
4187.87,12,Electronics,0,0,1,1,9,675,0
4755.84,10,Fuel,0,0,0,1,2,3098,0
3757.02,14,Entertainment,1,0,1,5,19,1160,1
96.68,22,Entertainment,1,0,0,1,11,1066,1
888.53,9,Electronics,1,1,0,1,18,1014,0
2980.63,9,Fuel,0,0,1,4,14,1334,1
1568.46,22,Shopping,1,0,1,2,2,2793,1
3380.34,6,Restaurant,0,0,0,2,3,1071,0
816.11,23,Fuel,0,1,1,5,9,1521,1
2747.32,4,Electronics,1,1,1,0,5,2054,1
2708.1,4,Travel,0,0,1,0,18,2743,1
764.97,23,Entertainment,1,0,1,2,8,741,1
477.64,18,Electronics,1,1,1,1,19,3597,1
337.92,10,Shopping,1,0,0,3,17,74,1
4150.57,0,Restaurant,1,0,0,5,6,2882,1
1918.37,21,Restaurant,0,1,1,1,2,1177,0
3744.26,20,Electronics,1,1,1,3,8,2540,1
26.64,0,Fuel,0,0,0,2,12,2315,0
2575.78,2,Grocery,1,0,1,1,14,1068,1
1463.55,22,Fuel,0,1,0,1,20,1912,0
1163.55,15,Entertainment,1,1,1,5,4,1084,1
2018.3,9,Fuel,1,1,1,5,6,1876,1
1334.28,16,Fuel,1,0,0,2,13,3157,0
1512.27,9,Travel,1,0,1,2,15,537,1
3422.83,12,Shopping,0,0,0,1,10,1024,0
1754.4,1,Restaurant,0,1,0,2,8,1890,0
3976.36,2,Travel,0,0,1,0,4,3605,1
3154.93,7,Grocery,0,1,1,1,2,375,0
3946.98,1,Electronics,0,1,1,0,4,2510,1
718.27,3,Restaurant,0,1,0,0,13,2549,0
750.75,9,Grocery,0,0,1,3,17,3597,1
2370.03,20,Electronics,1,1,0,0,8,1045,0
2095.75,21,Travel,1,1,1,5,20,2216,1
3963.26,16,Electronics,1,1,1,0,11,2915,1
2200.57,7,Fuel,1,0,1,1,14,3303,1
3622.01,20,Electronics,1,0,1,1,20,943,1
3960.3,10,Grocery,1,0,1,0,15,1889,1
57.77,19,Grocery,0,1,0,3,17,1360,0
1905.52,0,Travel,1,0,0,4,6,1839,1
2900.22,3,Fuel,1,1,0,3,19,2524,1
3755.94,7,Shopping,0,0,0,0,12,1445,0
1536.81,13,Restaurant,1,1,1,1,16,2954,1
4316.5,20,Restaurant,1,1,1,0,13,3449,1
4274.42,12,Shopping,0,0,0,5,12,1730,1
2265.02,9,Entertainment,1,1,1,2,9,2269,1
1474.36,15,Restaurant,1,1,0,1,19,1576,0
2447.77,4,Entertainment,1,0,1,4,7,2698,1
2288.6,23,Travel,0,0,1,3,6,1553,1
3615.33,8,Travel,0,0,1,5,2,1838,1
4653.47,3,Shopping,0,1,1,4,14,2055,1
3423.82,22,Electronics,1,1,1,3,1,3523,1
975.84,4,Restaurant,1,1,0,3,1,2842,1
4946.43,17,Restaurant,0,0,1,1,11,2451,1
3217.19,22,Shopping,0,1,0,5,7,1300,1
51.22,2,Entertainment,1,0,0,1,5,3635,0
2350.19,10,Shopping,0,1,0,5,9,264,0
1293.83,8,Fuel,1,1,0,0,13,1371,0
2100.96,6,Travel,0,1,0,4,2,891,0
95.27,6,Restaurant,0,0,0,1,17,3613,0
2991.28,14,Shopping,0,0,0,0,7,3291,0
3541.73,0,Travel,0,1,0,2,17,1172,1
1964.85,17,Electronics,1,0,1,1,10,3356,1
2970.21,10,Electronics,1,0,0,4,7,340,1
2712.14,18,Travel,0,1,1,2,10,3442,1
4454.8,9,Shopping,1,0,0,1,8,843,0
3491.3,1,Entertainment,0,1,1,5,11,2536,1
872.61,21,Grocery,1,0,1,3,20,2180,1
513.05,1,Shopping,1,0,0,2,12,1417,1
3282.22,19,Fuel,0,0,1,5,18,2178,1
85.13,3,Electronics,1,0,1,5,5,1249,1
1907.94,15,Travel,1,0,0,1,5,3562,0
2787.88,11,Travel,1,0,1,5,7,2841,1
1186.75,1,Shopping,1,1,1,2,13,2767,1
1428.11,22,Grocery,0,0,0,2,18,720,0
4827.46,23,Entertainment,0,0,1,3,20,3023,1
2440.15,16,Grocery,1,1,1,4,19,3485,1
1509.94,7,Restaurant,0,0,0,1,18,491,0
4393.97,10,Fuel,1,1,0,4,6,2750,1
4854.44,7,Restaurant,1,1,0,2,6,1231,0
261.61,15,Entertainment,1,0,1,0,16,1685,1
2971.31,4,Shopping,1,1,1,5,12,1113,1
4791.16,8,Electronics,0,1,1,5,7,1096,1
1978.1,12,Electronics,0,0,0,3,15,3380,0
4450.25,0,Fuel,0,1,1,0,10,2770,1
785.15,4,Shopping,0,1,0,5,9,3233,0
3328.53,23,Shopping,0,0,0,5,13,824,1
4021.65,9,Electronics,1,1,1,4,4,2343,1
1732.99,7,Electronics,1,1,1,4,17,2283,1
2983.0,9,Restaurant,1,0,0,5,4,2474,1
3696.19,16,Restaurant,0,1,1,5,4,994,1
617.98,17,Restaurant,0,0,0,4,10,1997,0
1132.34,0,Restaurant,0,0,0,0,4,349,0
720.88,14,Entertainment,1,0,1,4,1,489,1
3300.02,10,Electronics,0,1,0,1,12,231,0
2642.58,20,Grocery,0,1,0,5,16,2343,1
4605.67,9,Entertainment,1,1,0,0,4,1898,0
368.53,3,Travel,1,1,1,1,20,1071,1
3874.86,19,Shopping,0,0,0,4,9,1762,0
3072.38,9,Electronics,0,0,1,5,10,2876,1
4947.82,16,Entertainment,1,0,1,1,2,2397,1
190.36,1,Grocery,0,1,0,1,3,1445,0
4412.06,9,Shopping,1,1,1,3,15,540,1
3500.03,12,Entertainment,0,0,0,1,8,3333,0
3774.03,7,Grocery,0,1,0,2,16,2553,0
1662.26,10,Shopping,0,0,1,3,10,2457,1
1028.56,5,Electronics,0,1,0,5,3,1396,0
1319.17,10,Travel,0,0,0,2,12,257,0
1401.78,6,Travel,1,1,0,4,19,370,1
2685.36,22,Travel,0,0,1,2,2,1218,1
1230.99,21,Grocery,0,0,1,4,20,2204,1
4795.76,23,Shopping,1,0,0,2,4,322,1
4698.41,1,Entertainment,0,0,1,0,5,3269,1
2335.39,4,Electronics,0,1,1,1,8,1282,1
3628.7,16,Grocery,1,0,1,4,4,3136,1
4276.59,18,Grocery,1,0,1,4,19,2208,1
4104.26,2,Travel,1,1,0,5,4,1767,1
2032.75,10,Travel,1,1,1,1,9,1765,1
3484.2,19,Electronics,0,1,0,2,10,3309,0
4167.07,16,Restaurant,0,1,0,1,5,3214,0
1401.61,20,Grocery,0,0,1,2,10,3207,0
1855.55,19,Travel,1,0,0,5,16,1806,1
1728.29,18,Grocery,1,0,0,4,20,2775,1
1513.59,13,Travel,1,0,0,2,4,1752,0
1793.76,16,Grocery,0,0,0,4,13,3609,0
2983.96,7,Entertainment,0,1,0,0,20,2658,0
1890.05,1,Entertainment,0,1,0,1,14,2827,0
1164.54,3,Fuel,0,0,1,1,9,1002,0
2265.29,8,Fuel,1,0,1,2,13,3522,1
3156.3,18,Entertainment,1,0,1,3,7,2666,1
2397.31,12,Shopping,1,0,1,1,20,651,1
1582.43,1,Grocery,1,0,1,1,9,185,1
4404.88,2,Electronics,1,0,0,0,6,1126,1
1963.42,11,Fuel,0,0,0,1,6,960,0
92.49,13,Grocery,0,1,1,1,4,2900,0
2660.02,8,Restaurant,1,0,1,2,3,530,1
2590.83,15,Fuel,0,1,1,4,1,3030,1
3641.41,15,Shopping,0,0,1,3,4,267,1
4211.59,2,Shopping,1,1,0,4,9,2814,1
4125.19,12,Grocery,1,0,1,0,16,1497,1
4037.36,18,Entertainment,0,1,0,4,14,2533,1
413.11,23,Fuel,0,1,0,2,19,2723,0
2331.38,16,Restaurant,1,0,1,1,1,1741,1
4605.79,17,Grocery,1,1,1,1,7,2720,1
1874.93,15,Entertainment,1,0,0,2,12,3348,0
391.09,10,Grocery,0,1,0,5,4,1439,0
4479.92,20,Travel,1,1,1,3,5,2703,1
4318.0,11,Grocery,1,1,1,3,11,2858,1
132.26,0,Fuel,1,0,0,1,8,3011,0
2197.54,19,Fuel,0,0,1,4,2,3426,1
3262.76,20,Electronics,0,1,0,0,9,2350,0
1193.11,10,Fuel,0,1,0,2,2,2104,0
3386.26,3,Entertainment,1,0,1,3,14,3281,1
2639.41,7,Shopping,1,1,1,5,3,1394,1
4459.47,1,Entertainment,0,1,0,2,18,146,1
3439.8,16,Grocery,0,0,0,4,3,617,0
556.77,12,Electronics,1,0,1,3,6,2844,1
4126.24,18,Electronics,0,0,0,5,10,1460,1
2659.86,21,Grocery,1,1,1,1,15,3413,1
1123.28,10,Shopping,0,1,0,2,10,723,0
3103.91,1,Entertainment,1,1,1,2,17,2733,1
3270.46,5,Entertainment,0,0,0,2,15,2260,0
608.61,2,Travel,0,0,1,1,4,2465,0
2617.18,1,Travel,0,0,1,2,14,882,1
2131.35,5,Restaurant,1,1,0,5,5,843,1
3561.6,2,Entertainment,1,1,1,4,20,1677,1
445.33,9,Grocery,0,0,1,2,13,3314,0
3016.73,10,Fuel,1,0,1,2,16,2458,1
1810.35,18,Restaurant,0,1,1,5,20,705,1
3637.22,11,Grocery,0,1,1,2,12,1068,1
4155.58,9,Electronics,1,0,0,0,4,347,0
3724.89,17,Shopping,0,1,0,0,17,2550,0
3420.36,15,Travel,1,0,1,4,3,1212,1
1915.33,3,Shopping,1,1,0,2,13,3050,1
1084.52,12,Shopping,0,1,1,0,9,3124,0
2191.92,1,Grocery,0,0,1,4,14,1730,1
1735.4,19,Electronics,1,1,0,4,8,1485,0
1865.98,19,Fuel,1,0,0,5,7,1139,0
753.45,4,Travel,1,0,0,4,11,3647,1
2669.42,20,Shopping,1,1,0,2,17,2008,1
237.98,12,Grocery,0,1,1,1,13,3433,0
17.52,11,Fuel,1,0,0,2,19,3323,0
25.13,17,Travel,0,0,1,0,1,2786,0
2506.88,16,Restaurant,0,0,1,3,20,465,1
1510.75,10,Restaurant,1,1,0,4,1,1511,0
3532.98,19,Grocery,1,1,0,3,10,1408,1
3868.52,16,Travel,0,0,0,1,8,3033,0
4849.06,15,Entertainment,0,0,0,5,15,372,1
2553.19,14,Grocery,0,1,1,5,9,2968,1
4359.09,18,Shopping,0,0,1,0,2,553,0
4280.47,4,Entertainment,1,0,0,1,3,3473,1
4223.53,4,Entertainment,1,1,1,4,19,3539,1
257.33,3,Fuel,1,0,1,5,2,1727,1
3173.61,10,Fuel,0,1,0,1,15,3350,0
1378.75,3,Restaurant,1,1,1,3,19,1857,1
4541.58,21,Entertainment,1,1,0,5,2,2840,1
451.03,8,Restaurant,0,1,1,4,3,2555,0
1094.8,5,Travel,0,0,0,5,20,1848,0
1796.62,8,Shopping,0,0,0,2,2,934,0
760.54,4,Travel,0,0,1,1,7,3090,0
1292.12,5,Shopping,1,0,1,3,4,1996,1
1897.25,8,Travel,0,0,0,1,6,65,0
1955.65,0,Travel,0,0,0,0,17,2050,0
4516.66,17,Entertainment,1,0,1,0,13,1224,1
4290.87,20,Travel,0,1,0,5,4,2719,0
1041.81,8,Entertainment,1,1,0,4,18,3084,1
532.85,20,Restaurant,1,1,1,5,11,119,1
2531.59,21,Restaurant,0,0,0,3,8,3498,0
3126.09,9,Travel,0,0,0,5,11,2247,1
2061.76,18,Shopping,1,0,1,5,17,2349,1
4951.8,8,Travel,1,0,0,4,8,1266,1
954.06,2,Fuel,0,1,0,0,8,41,0
4181.66,3,Electronics,1,0,1,4,17,1821,1
3203.45,2,Grocery,0,0,1,3,6,1292,1
3279.24,8,Travel,0,0,0,1,14,2794,0
3156.43,4,Fuel,1,1,0,1,14,3294,1
2613.21,12,Shopping,1,0,0,2,17,2781,1
450.57,6,Travel,1,1,1,4,5,363,1
1932.32,2,Grocery,0,1,1,1,13,1766,1
3700.18,13,Restaurant,1,1,1,3,17,2421,1
775.15,21,Fuel,1,0,0,1,7,3618,0
3330.85,17,Grocery,1,0,1,0,20,1930,1
1037.33,9,Grocery,0,0,1,4,4,3461,0
4381.21,0,Grocery,1,1,1,4,3,1055,1
4148.24,1,Travel,0,1,1,1,2,853,1
816.86,10,Shopping,1,1,0,2,4,2143,0
574.47,9,Entertainment,0,0,0,4,13,445,0
101.29,2,Entertainment,1,1,1,3,4,1156,1
3752.91,11,Grocery,1,1,0,1,19,2806,1
1073.43,22,Restaurant,0,1,1,4,12,3242,1
1798.47,15,Travel,0,0,1,4,5,2899,0
2400.49,19,Grocery,1,1,0,0,18,961,1
184.41,21,Entertainment,0,0,1,1,4,2007,0
1259.14,11,Shopping,0,0,1,0,2,2216,0
935.8,20,Electronics,1,1,0,1,4,2399,0
4755.59,22,Electronics,1,0,0,4,20,2894,1
2489.83,16,Fuel,0,1,1,2,2,3039,0
3805.05,23,Restaurant,1,1,1,1,11,1648,1
1328.16,1,Grocery,0,0,1,4,15,1512,1
2834.94,22,Entertainment,1,1,1,4,11,242,1
4133.74,15,Grocery,0,0,0,4,5,1453,0
2786.25,12,Shopping,0,0,1,4,14,1838,1
3832.83,12,Restaurant,0,1,0,5,11,2229,1
4544.33,12,Grocery,1,1,0,0,10,2254,1
2561.44,12,Grocery,0,1,1,4,16,1152,1
3674.12,23,Grocery,0,0,1,0,6,1226,1
1916.05,17,Fuel,1,0,1,5,12,3343,1
69.81,17,Restaurant,0,0,1,3,10,3358,1
2133.12,5,Fuel,0,0,1,4,10,2836,1
4803.92,0,Entertainment,1,0,1,2,12,620,1
1222.07,18,Grocery,1,1,1,3,8,3051,1
3777.2,15,Entertainment,0,1,1,5,10,314,1
3688.49,17,Grocery,0,1,0,1,2,3037,0
20.08,22,Travel,0,0,1,2,12,763,1
1710.3,4,Entertainment,0,0,1,0,3,2425,0
1500.35,2,Shopping,1,0,1,4,4,1325,1
4236.34,7,Shopping,0,0,1,0,11,271,1
510.59,12,Restaurant,1,1,1,5,6,1983,1
4320.32,4,Grocery,0,1,1,0,14,1964,1
1444.08,2,Fuel,1,1,1,2,10,2841,1
447.99,13,Electronics,1,1,1,3,18,1316,1
1674.71,18,Grocery,0,1,0,3,1,2242,0
1435.01,14,Restaurant,0,1,0,2,4,708,0
4243.23,10,Fuel,1,0,0,1,13,1130,1
2925.02,14,Fuel,0,1,0,3,3,930,0
3724.97,1,Electronics,1,1,1,0,15,430,1
4419.75,3,Entertainment,0,0,0,1,19,3560,1
4195.33,4,Grocery,0,1,0,1,10,1502,1
3267.57,15,Shopping,0,1,0,4,20,52,1
2870.88,23,Restaurant,0,0,1,4,6,2467,1
4995.6,16,Entertainment,1,1,0,2,6,979,0
2086.05,7,Shopping,1,1,1,3,12,2995,1
2605.29,0,Fuel,0,0,1,2,7,1063,1
477.26,21,Shopping,0,0,0,2,14,2785,0
1637.15,7,Restaurant,0,1,0,3,19,1808,0
477.55,18,Entertainment,0,0,1,4,4,3289,0
619.75,7,Restaurant,0,0,1,1,9,376,0
1905.1,22,Electronics,1,1,1,5,2,2069,1
1963.58,6,Grocery,0,0,0,1,11,2819,0
1647.07,11,Grocery,1,1,0,0,13,2803,0
4470.28,19,Electronics,0,0,0,5,5,3336,0
772.63,12,Restaurant,1,0,1,2,16,3265,1
4468.05,8,Travel,1,0,0,4,16,1669,1
2153.42,23,Grocery,0,0,1,5,16,2947,1
1586.11,0,Fuel,0,0,0,3,10,3167,1
4358.59,4,Grocery,0,0,0,1,5,298,0
4256.18,16,Shopping,0,1,0,2,3,2750,0
1344.42,13,Shopping,1,0,0,2,15,284,0
2672.5,15,Entertainment,1,0,1,3,19,3079,1
4515.2,1,Fuel,1,0,0,3,10,3263,1
4894.92,23,Electronics,0,1,0,4,1,603,1
507.88,19,Electronics,1,1,1,1,18,1387,1
499.25,4,Entertainment,0,1,0,4,17,2422,1
3279.64,14,Grocery,1,0,1,3,20,1046,1
2199.07,1,Shopping,1,0,1,4,6,514,1
2073.24,10,Grocery,1,0,0,4,5,2039,1
320.92,11,Electronics,1,0,1,3,20,2320,1
1697.81,5,Grocery,1,1,1,5,5,2760,1
2363.05,6,Fuel,0,1,0,2,14,1945,0
435.02,1,Travel,0,1,1,0,7,1668,0
3311.16,19,Grocery,0,1,0,5,10,1509,1
4415.14,9,Entertainment,1,0,1,0,10,998,1
340.71,3,Electronics,1,1,0,3,14,2920,1
2682.51,22,Restaurant,1,1,1,4,1,2460,1
670.81,3,Restaurant,0,0,1,2,3,324,0
1671.59,2,Restaurant,1,0,1,0,12,2682,1
142.49,0,Shopping,0,1,1,1,17,1163,1
2644.55,4,Entertainment,1,0,1,1,6,1401,1
1626.42,3,Restaurant,1,0,1,5,9,2698,1
442.65,1,Fuel,1,1,0,1,5,3630,0
746.78,18,Electronics,1,0,0,0,2,1948,0
3239.4,22,Shopping,0,0,0,3,18,1818,1
4784.8,2,Shopping,1,1,1,4,2,1437,1
3141.11,13,Entertainment,0,1,0,4,18,1382,1
4287.71,12,Grocery,1,1,0,2,8,3646,0
3742.1,1,Grocery,0,1,1,3,10,2618,1
1740.87,6,Restaurant,1,0,0,4,5,2940,0
1037.45,14,Restaurant,1,0,0,0,11,1345,0
168.41,5,Electronics,1,1,0,2,19,2648,0
1933.09,23,Grocery,1,0,1,1,14,1588,1
2484.44,11,Fuel,0,0,1,2,10,3550,1
3449.5,8,Electronics,1,1,1,1,14,1962,1
773.44,5,Grocery,1,0,1,2,2,1237,0
1727.66,3,Travel,1,1,0,4,9,3602,1
2584.67,12,Entertainment,0,1,0,1,4,2657,0
4822.97,5,Restaurant,0,0,0,5,19,158,1
3057.75,5,Restaurant,0,1,1,0,7,3485,0
2665.95,12,Restaurant,1,0,0,4,3,573,1
2028.11,23,Grocery,1,1,0,0,16,1607,1
1779.69,15,Restaurant,1,0,1,4,15,432,1
4663.31,18,Restaurant,0,0,0,1,1,1522,0
4747.68,3,Shopping,0,1,0,3,15,2094,1
3126.41,17,Grocery,1,1,0,3,2,2062,1
1547.22,23,Shopping,1,0,0,2,20,3181,1
3704.33,13,Entertainment,1,0,0,5,15,2801,1
4228.66,23,Shopping,0,0,1,1,13,2639,1
4275.1,19,Electronics,1,1,1,3,19,1302,1
313.7,5,Entertainment,1,0,0,4,12,856,1
328.97,8,Grocery,1,1,0,5,12,3011,1
228.19,5,Shopping,0,0,0,1,14,2165,0
1058.45,1,Grocery,0,1,0,5,16,1682,1
3950.22,13,Shopping,1,0,1,1,13,3021,1
254.36,23,Fuel,1,1,0,4,13,163,1
183.85,17,Restaurant,0,1,0,1,15,2534,0
4163.44,13,Shopping,1,1,1,0,10,264,1
617.81,2,Entertainment,0,1,1,5,10,816,1
153.92,7,Restaurant,1,1,1,4,11,275,1
1823.65,20,Fuel,0,1,1,5,6,1863,0
4556.95,16,Entertainment,1,1,0,1,13,1375,1
2188.61,3,Restaurant,0,1,1,2,5,3106,1
4265.24,12,Restaurant,1,1,1,1,2,1862,1
1306.6,23,Restaurant,1,0,0,5,1,153,1
3458.95,7,Entertainment,0,0,0,0,1,2785,0
1634.84,3,Electronics,1,1,0,5,5,2065,1
2520.11,9,Grocery,0,1,1,0,18,785,1
2003.15,19,Entertainment,1,0,0,4,11,2887,1
926.56,3,Entertainment,0,1,1,4,3,3416,1
4051.67,17,Grocery,1,1,0,3,16,2412,1
50.1,8,Restaurant,0,1,1,4,15,2046,1
2776.59,23,Shopping,0,0,0,0,8,2172,0
3982.92,19,Travel,1,1,0,0,11,3071,1
1677.09,12,Restaurant,0,1,0,2,5,1675,0
1382.97,3,Travel,0,1,0,5,14,901,1
4666.63,7,Fuel,0,1,1,5,12,3189,1
234.36,14,Fuel,1,0,1,0,12,740,1
2773.78,17,Travel,0,1,0,4,18,2382,1
1502.29,6,Restaurant,0,1,0,1,19,3339,0
3998.49,17,Entertainment,0,1,1,5,18,1493,1
3908.86,17,Fuel,0,1,1,3,15,1428,1
2749.97,10,Grocery,0,1,1,5,15,52,1
2825.75,3,Grocery,0,0,1,5,7,709,1
1431.39,17,Entertainment,0,1,1,4,10,198,1
3364.99,21,Grocery,0,1,1,2,12,1890,1
3216.37,19,Travel,0,0,1,4,19,1876,1
2213.61,14,Shopping,1,0,0,2,8,1831,0
2772.12,9,Electronics,1,0,0,3,13,3395,1
1864.44,11,Electronics,1,0,1,4,2,378,1
285.68,3,Shopping,0,1,1,2,12,2814,1
4798.25,11,Travel,0,1,0,1,10,774,0
933.68,21,Fuel,1,1,0,3,4,339,0
835.83,9,Electronics,0,1,0,3,11,2781,0
4103.43,10,Grocery,0,0,1,1,15,2047,1
1736.83,19,Entertainment,0,1,1,1,5,1091,0
2374.51,11,Electronics,1,1,1,2,18,3354,1
4181.78,3,Restaurant,0,0,0,1,17,831,1
3932.1,5,Travel,0,1,0,0,16,575,0
577.63,23,Fuel,1,1,1,5,14,213,1
265.18,12,Fuel,0,0,1,2,3,365,0
473.36,0,Travel,1,0,0,2,9,923,0
2814.97,1,Fuel,1,1,0,4,14,1802,1
2033.02,7,Electronics,0,1,0,1,15,1868,0
1519.31,17,Entertainment,1,1,1,4,9,2266,1
1243.35,2,Shopping,1,0,0,1,15,3422,1
1089.75,0,Fuel,0,0,0,0,8,3451,0
1618.31,1,Fuel,1,0,1,5,14,1332,1
548.08,13,Travel,0,1,0,4,8,1074,0
569.67,10,Travel,1,0,1,0,11,2811,1
828.34,23,Shopping,1,0,1,5,6,59,1
2452.21,3,Restaurant,0,0,1,0,4,430,1
3654.01,17,Travel,1,0,0,0,8,1716,0
3509.07,17,Grocery,1,1,1,1,9,3040,1
4794.61,4,Restaurant,1,0,1,0,12,2846,1
2533.02,12,Electronics,1,1,0,0,17,460,1
3179.36,8,Grocery,0,0,0,3,2,1791,0
691.24,20,Grocery,1,0,1,2,7,1089,0
952.61,1,Grocery,1,0,1,4,13,3129,1
3850.89,6,Travel,0,1,1,4,13,2942,1
853.99,10,Shopping,0,1,0,3,4,2168,0
919.82,17,Electronics,0,0,0,4,13,2145,0
2251.4,15,Entertainment,0,1,0,4,19,1193,1
4325.22,22,Shopping,0,0,0,0,11,1364,1
